"","Species","Region","Country","Origin"
"1408","Arrhenatherum elatius","america","Hawaii","Unknown"
"1409","Arrhenatherum elatius","america","Mexico","Unknown"
"1410","Arrhenatherum elatius","europe","Albania","Unknown"
"1411","Arrhenatherum elatius","europe","Austria","Unknown"
"1412","Arrhenatherum elatius","europe","Azores","Unknown"
"1413","Arrhenatherum elatius","europe","Belgium","Unknown"
"1414","Arrhenatherum elatius","europe","Islas_Baleares","Unknown"
"1415","Arrhenatherum elatius","europe","Britain","Unknown"
"1416","Arrhenatherum elatius","europe","Bulgaria","Unknown"
"1417","Arrhenatherum elatius","europe","Corse","Unknown"
"1418","Arrhenatherum elatius","europe","Kriti","Unknown"
"1419","Arrhenatherum elatius","europe","Czechoslovakia","Unknown"
"1420","Arrhenatherum elatius","europe","Denmark","Unknown"
"1421","Arrhenatherum elatius","europe","Faroer","Unknown"
"1422","Arrhenatherum elatius","europe","Finland","Unknown"
"1423","Arrhenatherum elatius","europe","France","Unknown"
"1424","Arrhenatherum elatius","europe","Germany","Unknown"
"1425","Arrhenatherum elatius","europe","Greece","Unknown"
"1426","Arrhenatherum elatius","europe","Ireland","Unknown"
"1427","Arrhenatherum elatius","europe","Switzerland","Unknown"
"1428","Arrhenatherum elatius","europe","Netherlands","Unknown"
"1429","Arrhenatherum elatius","europe","Spain","Unknown"
"1430","Arrhenatherum elatius","europe","Hungary","Unknown"
"1431","Arrhenatherum elatius","europe","Iceland","Unknown"
"1432","Arrhenatherum elatius","europe","Italy","Unknown"
"1433","Arrhenatherum elatius","europe","Jugoslavia","Unknown"
"1434","Arrhenatherum elatius","europe","Portugal","Unknown"
"1435","Arrhenatherum elatius","europe","Norway","Unknown"
"1436","Arrhenatherum elatius","europe","Poland","Unknown"
"1437","Arrhenatherum elatius","europe","Romania","Unknown"
"1438","Arrhenatherum elatius","europe","USSR","Unknown"
"1439","Arrhenatherum elatius","europe","Sardegna","Unknown"
"1440","Arrhenatherum elatius","europe","Svalbard","Unknown"
"1441","Arrhenatherum elatius","europe","Sicilia","Unknown"
"1442","Arrhenatherum elatius","europe","Sweden","Unknown"
"1443","Arrhenatherum elatius","europe","Turkey","Unknown"
"1444","Arrhenatherum elatius","europe","USSR_Northern_Division","Unknown"
"1445","Arrhenatherum elatius","europe","USSR_Baltic_Division","Unknown"
"1446","Arrhenatherum elatius","europe","USSR_Central_Division","Unknown"
"1447","Arrhenatherum elatius","europe","USSR_South_western","Unknown"
"1448","Arrhenatherum elatius","europe","USSR_Krym","Unknown"
"1449","Arrhenatherum elatius","europe","USSRSouth_eastern_Division","Unknown"
"1450","Artemisia californica","america","Continental US","Unknown"
"1451","Artemisia californica","america","Alaska","Unknown"
"1452","Artemisia californica","america","Canada","Unknown"
"1453","Artemisia californica","america","Caribbean Territories","Unknown"
"1454","Artemisia californica","america","Central Pacific Territories","Unknown"
"1455","Artemisia californica","america","Hawaii","Unknown"
"1456","Artemisia californica","america","Mexico","Unknown"
"1457","Artemisia californica","europe","Albania","Unknown"
"1458","Artemisia californica","europe","Austria","Unknown"
"1459","Artemisia californica","europe","Azores","Unknown"
"1460","Artemisia californica","europe","Belgium","Unknown"
"1461","Artemisia californica","europe","Islas_Baleares","Unknown"
"1462","Artemisia californica","europe","Britain","Unknown"
"1463","Artemisia californica","europe","Bulgaria","Unknown"
"1464","Artemisia californica","europe","Corse","Unknown"
"1465","Artemisia californica","europe","Kriti","Unknown"
"1466","Artemisia californica","europe","Czechoslovakia","Unknown"
"1467","Artemisia californica","europe","Denmark","Unknown"
"1468","Artemisia californica","europe","Faroer","Unknown"
"1469","Artemisia californica","europe","Finland","Unknown"
"1470","Artemisia californica","europe","France","Unknown"
"1471","Artemisia californica","europe","Germany","Unknown"
"1472","Artemisia californica","europe","Greece","Unknown"
"1473","Artemisia californica","europe","Ireland","Unknown"
"1474","Artemisia californica","europe","Switzerland","Unknown"
"1475","Artemisia californica","europe","Netherlands","Unknown"
"1476","Artemisia californica","europe","Spain","Unknown"
"1477","Artemisia californica","europe","Hungary","Unknown"
"1478","Artemisia californica","europe","Iceland","Unknown"
"1479","Artemisia californica","europe","Italy","Unknown"
"1480","Artemisia californica","europe","Jugoslavia","Unknown"
"1481","Artemisia californica","europe","Portugal","Unknown"
"1482","Artemisia californica","europe","Norway","Unknown"
"1483","Artemisia californica","europe","Poland","Unknown"
"1484","Artemisia californica","europe","Romania","Unknown"
"1485","Artemisia californica","europe","USSR","Unknown"
"1486","Artemisia californica","europe","Sardegna","Unknown"
"1487","Artemisia californica","europe","Svalbard","Unknown"
"1488","Artemisia californica","europe","Sicilia","Unknown"
"1489","Artemisia californica","europe","Sweden","Unknown"
"1490","Artemisia californica","europe","Turkey","Unknown"
"1491","Artemisia californica","europe","USSR_Northern_Division","Unknown"
"1492","Artemisia californica","europe","USSR_Baltic_Division","Unknown"
"1493","Artemisia californica","europe","USSR_Central_Division","Unknown"
"1494","Artemisia californica","europe","USSR_South_western","Unknown"
"1495","Artemisia californica","europe","USSR_Krym","Unknown"
"1496","Artemisia californica","europe","USSRSouth_eastern_Division","Unknown"
"1497","Artemisia tridentata","america","Continental US","Unknown"
"1498","Artemisia tridentata","america","Alaska","Unknown"
"1499","Artemisia tridentata","america","Canada","Unknown"
"1500","Artemisia tridentata","america","Caribbean Territories","Unknown"
"1501","Artemisia tridentata","america","Central Pacific Territories","Unknown"
"1502","Artemisia tridentata","america","Hawaii","Unknown"
"1503","Artemisia tridentata","america","Mexico","Unknown"
"1504","Artemisia tridentata","europe","Albania","Unknown"
"1505","Artemisia tridentata","europe","Austria","Unknown"
"1506","Artemisia tridentata","europe","Azores","Unknown"
"1507","Artemisia tridentata","europe","Belgium","Unknown"
"1508","Artemisia tridentata","europe","Islas_Baleares","Unknown"
"1509","Artemisia tridentata","europe","Britain","Unknown"
"1510","Artemisia tridentata","europe","Bulgaria","Unknown"
"1511","Artemisia tridentata","europe","Corse","Unknown"
"1512","Artemisia tridentata","europe","Kriti","Unknown"
"1513","Artemisia tridentata","europe","Czechoslovakia","Unknown"
"1514","Artemisia tridentata","europe","Denmark","Unknown"
"1515","Artemisia tridentata","europe","Faroer","Unknown"
"1516","Artemisia tridentata","europe","Finland","Unknown"
"1517","Artemisia tridentata","europe","France","Unknown"
"1518","Artemisia tridentata","europe","Germany","Unknown"
"1519","Artemisia tridentata","europe","Greece","Unknown"
"1520","Artemisia tridentata","europe","Ireland","Unknown"
"1521","Artemisia tridentata","europe","Switzerland","Unknown"
"1522","Artemisia tridentata","europe","Netherlands","Unknown"
"1523","Artemisia tridentata","europe","Spain","Unknown"
"1524","Artemisia tridentata","europe","Hungary","Unknown"
"1525","Artemisia tridentata","europe","Iceland","Unknown"
"1526","Artemisia tridentata","europe","Italy","Unknown"
"1527","Artemisia tridentata","europe","Jugoslavia","Unknown"
"1528","Artemisia tridentata","europe","Portugal","Unknown"
"1529","Artemisia tridentata","europe","Norway","Unknown"
"1530","Artemisia tridentata","europe","Poland","Unknown"
"1531","Artemisia tridentata","europe","Romania","Unknown"
"1532","Artemisia tridentata","europe","USSR","Unknown"
"1533","Artemisia tridentata","europe","Sardegna","Unknown"
"1534","Artemisia tridentata","europe","Svalbard","Unknown"
"1535","Artemisia tridentata","europe","Sicilia","Unknown"
"1536","Artemisia tridentata","europe","Sweden","Unknown"
"1537","Artemisia tridentata","europe","Turkey","Unknown"
"1538","Artemisia tridentata","europe","USSR_Northern_Division","Unknown"
"1539","Artemisia tridentata","europe","USSR_Baltic_Division","Unknown"
"1540","Artemisia tridentata","europe","USSR_Central_Division","Unknown"
"1541","Artemisia tridentata","europe","USSR_South_western","Unknown"
"1542","Artemisia tridentata","europe","USSR_Krym","Unknown"
"1543","Artemisia tridentata","europe","USSRSouth_eastern_Division","Unknown"
"1544","Arundo donax","america","Continental US","Unknown"
"1545","Arundo donax","america","Alaska","Unknown"
"1546","Arundo donax","america","Canada","Unknown"
"1547","Arundo donax","america","Caribbean Territories","Unknown"
"1548","Arundo donax","america","Central Pacific Territories","Unknown"
"1549","Arundo donax","america","Hawaii","Unknown"
"1550","Arundo donax","america","Mexico","Unknown"
"1551","Arundo donax","europe","Albania","Unknown"
"1552","Arundo donax","europe","Austria","Unknown"
"1553","Arundo donax","europe","Azores","Unknown"
"1554","Arundo donax","europe","Belgium","Unknown"
"1555","Arundo donax","europe","Islas_Baleares","Unknown"
"1556","Arundo donax","europe","Britain","Unknown"
"1557","Arundo donax","europe","Bulgaria","Unknown"
"1558","Arundo donax","europe","Corse","Unknown"
"1559","Arundo donax","europe","Kriti","Unknown"
"1560","Arundo donax","europe","Czechoslovakia","Unknown"
"1561","Arundo donax","europe","Denmark","Unknown"
"1562","Arundo donax","europe","Faroer","Unknown"
"1563","Arundo donax","europe","Finland","Unknown"
"1564","Arundo donax","europe","France","Unknown"
"1565","Arundo donax","europe","Germany","Unknown"
"1566","Arundo donax","europe","Greece","Unknown"
"1567","Arundo donax","europe","Ireland","Unknown"
"1568","Arundo donax","europe","Switzerland","Unknown"
"1569","Arundo donax","europe","Netherlands","Unknown"
"1570","Arundo donax","europe","Spain","Unknown"
"1571","Arundo donax","europe","Hungary","Unknown"
"1572","Arundo donax","europe","Iceland","Unknown"
"1573","Arundo donax","europe","Italy","Unknown"
"1574","Arundo donax","europe","Jugoslavia","Unknown"
"1575","Arundo donax","europe","Portugal","Unknown"
"1576","Arundo donax","europe","Norway","Unknown"
"1577","Arundo donax","europe","Poland","Unknown"
"1578","Arundo donax","europe","Romania","Unknown"
"1579","Arundo donax","europe","USSR","Unknown"
"1580","Arundo donax","europe","Sardegna","Unknown"
"1581","Arundo donax","europe","Svalbard","Unknown"
"1582","Arundo donax","europe","Sicilia","Unknown"
"1583","Arundo donax","europe","Sweden","Unknown"
"1584","Arundo donax","europe","Turkey","Unknown"
"1585","Arundo donax","europe","USSR_Northern_Division","Unknown"
"1586","Arundo donax","europe","USSR_Baltic_Division","Unknown"
"1587","Arundo donax","europe","USSR_Central_Division","Unknown"
"1588","Arundo donax","europe","USSR_South_western","Unknown"
"1589","Arundo donax","europe","USSR_Krym","Unknown"
"1590","Arundo donax","europe","USSRSouth_eastern_Division","Unknown"
"1591","Atriplex confertifolia","america","Continental US","Unknown"
"1592","Atriplex confertifolia","america","Alaska","Unknown"
"1593","Atriplex confertifolia","america","Canada","Unknown"
"1594","Atriplex confertifolia","america","Caribbean Territories","Unknown"
"1595","Atriplex confertifolia","america","Central Pacific Territories","Unknown"
"1596","Atriplex confertifolia","america","Hawaii","Unknown"
"1597","Atriplex confertifolia","america","Mexico","Unknown"
"1598","Atriplex confertifolia","europe","Albania","Unknown"
"1599","Atriplex confertifolia","europe","Austria","Unknown"
"1600","Atriplex confertifolia","europe","Azores","Unknown"
"1601","Atriplex confertifolia","europe","Belgium","Unknown"
"1602","Atriplex confertifolia","europe","Islas_Baleares","Unknown"
"1603","Atriplex confertifolia","europe","Britain","Unknown"
"1604","Atriplex confertifolia","europe","Bulgaria","Unknown"
"1605","Atriplex confertifolia","europe","Corse","Unknown"
"1606","Atriplex confertifolia","europe","Kriti","Unknown"
"1607","Atriplex confertifolia","europe","Czechoslovakia","Unknown"
"1608","Atriplex confertifolia","europe","Denmark","Unknown"
"1609","Atriplex confertifolia","europe","Faroer","Unknown"
"1610","Atriplex confertifolia","europe","Finland","Unknown"
"1611","Atriplex confertifolia","europe","France","Unknown"
"1612","Atriplex confertifolia","europe","Germany","Unknown"
"1613","Atriplex confertifolia","europe","Greece","Unknown"
"1614","Atriplex confertifolia","europe","Ireland","Unknown"
"1615","Atriplex confertifolia","europe","Switzerland","Unknown"
"1616","Atriplex confertifolia","europe","Netherlands","Unknown"
"1617","Atriplex confertifolia","europe","Spain","Unknown"
"1618","Atriplex confertifolia","europe","Hungary","Unknown"
"1619","Atriplex confertifolia","europe","Iceland","Unknown"
"1620","Atriplex confertifolia","europe","Italy","Unknown"
"1621","Atriplex confertifolia","europe","Jugoslavia","Unknown"
"1622","Atriplex confertifolia","europe","Portugal","Unknown"
"1623","Atriplex confertifolia","europe","Norway","Unknown"
"1624","Atriplex confertifolia","europe","Poland","Unknown"
"1625","Atriplex confertifolia","europe","Romania","Unknown"
"1626","Atriplex confertifolia","europe","USSR","Unknown"
"1627","Atriplex confertifolia","europe","Sardegna","Unknown"
"1628","Atriplex confertifolia","europe","Svalbard","Unknown"
"1629","Atriplex confertifolia","europe","Sicilia","Unknown"
"1630","Atriplex confertifolia","europe","Sweden","Unknown"
"1631","Atriplex confertifolia","europe","Turkey","Unknown"
"1632","Atriplex confertifolia","europe","USSR_Northern_Division","Unknown"
"1633","Atriplex confertifolia","europe","USSR_Baltic_Division","Unknown"
"1634","Atriplex confertifolia","europe","USSR_Central_Division","Unknown"
"1635","Atriplex confertifolia","europe","USSR_South_western","Unknown"
"1636","Atriplex confertifolia","europe","USSR_Krym","Unknown"
"1637","Atriplex confertifolia","europe","USSRSouth_eastern_Division","Unknown"
"1638","Avena barbata","america","Continental US","Unknown"
"1639","Avena barbata","america","Alaska","Unknown"
"1640","Avena barbata","america","Canada","Unknown"
"1641","Avena barbata","america","Caribbean Territories","Unknown"
"1642","Avena barbata","america","Central Pacific Territories","Unknown"
"1643","Avena barbata","america","Hawaii","Unknown"
"1644","Avena barbata","america","Mexico","Unknown"
"1645","Avena barbata","europe","Albania","Unknown"
"1646","Avena barbata","europe","Austria","Unknown"
"1647","Avena barbata","europe","Azores","Unknown"
"1648","Avena barbata","europe","Belgium","Unknown"
"1649","Avena barbata","europe","Islas_Baleares","Unknown"
"1650","Avena barbata","europe","Britain","Unknown"
"1651","Avena barbata","europe","Bulgaria","Unknown"
"1652","Avena barbata","europe","Corse","Unknown"
"1653","Avena barbata","europe","Kriti","Unknown"
"1654","Avena barbata","europe","Czechoslovakia","Unknown"
"1655","Avena barbata","europe","Denmark","Unknown"
"1656","Avena barbata","europe","Faroer","Unknown"
"1657","Avena barbata","europe","Finland","Unknown"
"1658","Avena barbata","europe","France","Unknown"
"1659","Avena barbata","europe","Germany","Unknown"
"1660","Avena barbata","europe","Greece","Unknown"
"1661","Avena barbata","europe","Ireland","Unknown"
"1662","Avena barbata","europe","Switzerland","Unknown"
"1663","Avena barbata","europe","Netherlands","Unknown"
"1664","Avena barbata","europe","Spain","Unknown"
"1665","Avena barbata","europe","Hungary","Unknown"
"1666","Avena barbata","europe","Iceland","Unknown"
"1667","Avena barbata","europe","Italy","Unknown"
"1668","Avena barbata","europe","Jugoslavia","Unknown"
"1669","Avena barbata","europe","Portugal","Unknown"
"1670","Avena barbata","europe","Norway","Unknown"
"1671","Avena barbata","europe","Poland","Unknown"
"1672","Avena barbata","europe","Romania","Unknown"
"1673","Avena barbata","europe","USSR","Unknown"
